,ad,area,name,price,square,type
20,出租碧潭园2室2厅采光户型好环境优美拎包入住2200每月,观山湖,金阳新世界花园,2200,90平米,2室2厅
21,金融城 一室一厅一卫一厨 全齐 拎包入住 随时看房,观山湖-会展城,贵阳国际金融中心二期,1400,40平米,2室2厅
22,佳境天城精装修只要你带被子  拎包入住 看房方便,金阳-金阳,金阳世纪城龙宇苑,2500,120平米,3室2厅
23,BRT快捷出行！贵阳街海豚广场成熟地段！第三小学和实验二中！,南明-花果园,花果园T2区,1900,89平米,3室2厅
24,房子是一室一厅的房子出租,金阳-碧海花园,麒龙金翠湾,900,35平米,1室1厅
25,个人房源 花果园L1区一室一厅家电家具齐全的便宜出租咯可短租,南明-花果园,花果园L1区,1250,30平米,1室1厅
26,世纪城小学  温馨3房精装修带车位 拎包入住！快来看看,金阳-金阳,金阳世纪城龙耀苑东区,3500,135平米,3室2厅
27,花果园M区 兰花广场 精装全齐三房 温馨舒适 拎包入住,南明-花果园,花果园M区,2300,90平米,3室1厅
28,花果园半山小镇豪装纯正一室一厅全齐初次出租仅2000拎包入住,南明-花果园,花果园M区,2000,55平米,1室1厅
29,花果园豪装欧式大3房突突然来袭 房东不知道行情 只要3000,南明-花果园,花果园A北区,3000,120平米,3室2厅
30,新世界碧潭园 精装全齐拎包入住仅需3500每月 随时看房,金阳-金阳,金阳新世界翰临境,3500,106平米,3室2厅
31,会展城A区 精装修3室2厅 3500包物业出租 看房方便,观山湖-会展中心,中天会展城A区,3500,120平米,3室2厅
32,"百花山路口娘家米汤饭旁2室全家电,路口位置12趟公交经过",云岩-大营坡,筑兴苑,1100,65平米,2室1厅
33,安云路，省政府幼儿园旁，精装，两室一厅，全家电，采光好。,云岩-北京路,安云路,1200,78平米,2室1厅
34,花果园B北区2室，家电全齐拎包入住，交通便利，只要1600哦,南明-花果园,花果园B北区,1600,68平米,2室1厅
35,"富水花园D座,170平,可办公,会所,私房菜,各种用途.",南明-大十字,富水花园,3800,170平米,3室2厅
36,S区大三房，精装修，仅租2500月，,南明-花果园,花果园S2区,2500,100平米,3室2厅
37,南明区南浦路省委宿舍精装修3房带暖气，出入方便，住家首先。,南明-市南路,省委机关平安小区,2600,95平米,3室2厅
38,金融城月华轩 单间出租800到1500 拎包入住 随时看房,观山湖-会展城,贵阳国际金融中心二期,1000,30平米,1室1厅
39,兰花广场！海豚广场！学期房！BRT1.5环出行便捷！精装二房,南明-花果园,花果园M区,1500,50平米,2室1厅
40,整租  南山高地精装修家具齐全拎包入住,小河-小河,南山高地,1300,55平米,2室1厅
41,锦江路贵航大院精装3室只租1500一个月拎包入住随时看房,小河-小河,贵航大院,1500,93平米,3室2厅
42,花果园X区三室两厅，家电全齐89平，只租2200包物业哦,南明-花果园,花果园X区,2200,89平米,3室2厅
43,会展城B区 精装修2房 2200出租 带空调 看房方便,观山湖-会展城,中天会展城B区,2200,90平米,2室2厅
44,金源街 龙贤苑 三房简单装修 2100包物管,金阳-金阳,金阳世纪城龙贤苑南区,2100,130平米,3室2厅
45,南明纪念塔大剧院新华路君悦华庭装修九房，办公装修，南北通透。,南明-纪念塔,君悦华庭,13000,300平米,9室2厅
46,SOHO公寓办公楼出租，房子采光好，装修大气，,金阳-金阳,中天会展城SOHO公寓,6800,232平米,5室3厅
47,美的林城时代72平精装三房出租，家电全齐，钥匙在手，拎包入住,观山湖-科技园,美的林城时代北区,2700,72平米,3室2厅
48,美的林城时代 精装修全新两房 家私家电齐全 拎包入住靠近地铁,观山湖-会展中心,美的林城时代南区,2800,89平米,2室2厅
49,急租纪念塔市南路旁公园边上 两室一厅全家电 随时免费看房,南明-市南路,贵钢虹桥状元小区,1200,60平米,2室2厅
50,大营坡 中大国际135平米办公住家均可 整租3600/月,云岩-盐务街,中大国际广场,3600,135平米,3室2厅
51,花果园C区 精装全齐 两室一厅 温馨舒适 采光好 视野好,南明-花果园,花果园C区,2500,68平米,2室1厅
52,"美的精装两房,体验高端生活在从这里开始！家电齐全",观山湖-会展中心,美的林城时代南区,2500,67平米,2室2厅
53,购物中心对面 大3房精装修家电家具齐全直接可拎包入住！,金阳-金阳,金阳世纪城龙瑞苑,3000,130平米,3室2厅
54,新添寨 阳城美林 精装4房  可配家电,乌当-新添寨,阳晨美林,1800,104平米,3室2厅
55,花果园一期小区设施完好,南明-花果园,花果园一期,2500,65平米,2室1厅
56,花果园X区两房精装出租,南明-花果园,花果园X区,1800,68平米,2室1厅
57,会展城美的林城 2室1厅1卫 精装全齐1800每月 随时看房,观山湖-会展中心,美的林城时代南区,1800,64平米,2室1厅
58,美的林城时代 精装修2室2厅 3500出租 看房方便拎包入住,观山湖-会展中心,美的林城时代南区,3500,92平米,3室2厅
59,花果园R区错层式的精装温馨三房全齐拎包入住,南明-花果园,花果园R区北区,2600,110平米,3室2厅
0,房子中装修，家具家电齐全，小区环境优美，交通便利,金阳-金阳,阳光香榭花园,1800,123平米,3室2厅
1,花果园E区 正规豪华装修 让您一见倾心,南明-花果园,花果园E区,1400,17平米,2室1厅
2,"中建华府 F区 精装2房诚意出租,看房方便,家电可配",云岩-大营坡,中建华府,2000,70平米,2室2厅
3,急租花果园R 交通生活两便利,南明-花果园,花果园R区北区,1800,100平米,3室2厅
4,花果园B南区 豪装欧式全齐 拎包入住,南明-花果园,花果园B南区,4200,120平米,3室1厅
5,急租云岩区大营坡东安新苑 精装2室 家具齐全  可拎包入住！,云岩-北京路,东安新苑,2500,73平米,2室2厅
6,空房出租可配齐，空房价格3000每月，办公 居家非常适合。。,观山湖-会展中心,美的林城时代南区,3000,116平米,3室2厅
7,花果园K区 冬天还怕冷？？3房 温暖如春 拎包入住,南明-花果园,花果园K区,3000,90平米,3室2厅
8,花果园湿地公园单间带厨卫出租啦，手慢则无！家电家具全齐哦,南明-花果园,花果园A北区,800,30平米,1室0厅
9,花果园Q区，正规大三房，拎包入住,南明-花果园,花果园Q区,2800,127平米,3室1厅
10,龙晖苑中装带车位。急租,金阳-金阳,金阳世纪城龙晖苑,2700,95平米,2室2厅
11,省医中山东路市东路精装三室温馨整洁干净全电具拎包住仅2500,南明-大南门,省医旁市东路小区,2500,80平米,3室1厅
12,此房亲自看过，办公and员工宿舍醉合适，紧靠地铁1号线，急租,观山湖-会展城,上寨新苑,1500,140平米,3室2厅
13,多套单间（花果园）（押一付一）,南明-花果园,花果园M区,650,22平米,1室1厅
14,花果园M区 兰花广场 豪装两房,南明-花果园,花果园M区,1700,78平米,2室2厅
15,恒大绿洲 3室2厅1卫 精装修 拎包入住,白云-白云,恒大绿洲,2300,95平米,3室2厅
16,省医蟠桃宫月亮岩精装三房拎包入住仅租2100,南明-蟠桃宫,月亮岩小区,2100,105平米,3室1厅
17,万科城3室精装家私电器齐全，仅租2200,观山湖-观山湖其他,万科城,2200,78平米,3室1厅
18,花果园一期 精装齐全 大两室两厅 随时看房 采光好 拎包入住,南明-花果园,花果园一期,3000,78平米,2室2厅
19,花果园T区 豪华装修两房 美式风格 温馨舒适 拎包入住,南明-花果园,花果园T2区,2400,78平米,2室2厅
20,出租碧潭园2室2厅采光户型好环境优美拎包入住2200每月,观山湖,金阳新世界花园,2200,90平米,2室2厅
21,金融城 一室一厅一卫一厨 全齐 拎包入住 随时看房,观山湖-会展城,贵阳国际金融中心二期,1400,40平米,2室2厅
22,佳境天城精装修只要你带被子  拎包入住 看房方便,金阳-金阳,金阳世纪城龙宇苑,2500,120平米,3室2厅
23,BRT快捷出行！贵阳街海豚广场成熟地段！第三小学和实验二中！,南明-花果园,花果园T2区,1900,89平米,3室2厅
24,房子是一室一厅的房子出租,金阳-碧海花园,麒龙金翠湾,900,35平米,1室1厅
25,个人房源 花果园L1区一室一厅家电家具齐全的便宜出租咯可短租,南明-花果园,花果园L1区,1250,30平米,1室1厅
26,世纪城小学  温馨3房精装修带车位 拎包入住！快来看看,金阳-金阳,金阳世纪城龙耀苑东区,3500,135平米,3室2厅
27,花果园M区 兰花广场 精装全齐三房 温馨舒适 拎包入住,南明-花果园,花果园M区,2300,90平米,3室1厅
28,花果园半山小镇豪装纯正一室一厅全齐初次出租仅2000拎包入住,南明-花果园,花果园M区,2000,55平米,1室1厅
29,花果园豪装欧式大3房突突然来袭 房东不知道行情 只要3000,南明-花果园,花果园A北区,3000,120平米,3室2厅
30,新世界碧潭园 精装全齐拎包入住仅需3500每月 随时看房,金阳-金阳,金阳新世界翰临境,3500,106平米,3室2厅
31,会展城A区 精装修3室2厅 3500包物业出租 看房方便,观山湖-会展中心,中天会展城A区,3500,120平米,3室2厅
32,"百花山路口娘家米汤饭旁2室全家电,路口位置12趟公交经过",云岩-大营坡,筑兴苑,1100,65平米,2室1厅
33,安云路，省政府幼儿园旁，精装，两室一厅，全家电，采光好。,云岩-北京路,安云路,1200,78平米,2室1厅
34,花果园B北区2室，家电全齐拎包入住，交通便利，只要1600哦,南明-花果园,花果园B北区,1600,68平米,2室1厅
35,"富水花园D座,170平,可办公,会所,私房菜,各种用途.",南明-大十字,富水花园,3800,170平米,3室2厅
36,S区大三房，精装修，仅租2500月，,南明-花果园,花果园S2区,2500,100平米,3室2厅
37,南明区南浦路省委宿舍精装修3房带暖气，出入方便，住家首先。,南明-市南路,省委机关平安小区,2600,95平米,3室2厅
38,金融城月华轩 单间出租800到1500 拎包入住 随时看房,观山湖-会展城,贵阳国际金融中心二期,1000,30平米,1室1厅
39,兰花广场！海豚广场！学期房！BRT1.5环出行便捷！精装二房,南明-花果园,花果园M区,1500,50平米,2室1厅
40,整租  南山高地精装修家具齐全拎包入住,小河-小河,南山高地,1300,55平米,2室1厅
41,锦江路贵航大院精装3室只租1500一个月拎包入住随时看房,小河-小河,贵航大院,1500,93平米,3室2厅
42,花果园X区三室两厅，家电全齐89平，只租2200包物业哦,南明-花果园,花果园X区,2200,89平米,3室2厅
43,会展城B区 精装修2房 2200出租 带空调 看房方便,观山湖-会展城,中天会展城B区,2200,90平米,2室2厅
44,金源街 龙贤苑 三房简单装修 2100包物管,金阳-金阳,金阳世纪城龙贤苑南区,2100,130平米,3室2厅
45,南明纪念塔大剧院新华路君悦华庭装修九房，办公装修，南北通透。,南明-纪念塔,君悦华庭,13000,300平米,9室2厅
46,SOHO公寓办公楼出租，房子采光好，装修大气，,金阳-金阳,中天会展城SOHO公寓,6800,232平米,5室3厅
47,美的林城时代72平精装三房出租，家电全齐，钥匙在手，拎包入住,观山湖-科技园,美的林城时代北区,2700,72平米,3室2厅
48,美的林城时代 精装修全新两房 家私家电齐全 拎包入住靠近地铁,观山湖-会展中心,美的林城时代南区,2800,89平米,2室2厅
49,急租纪念塔市南路旁公园边上 两室一厅全家电 随时免费看房,南明-市南路,贵钢虹桥状元小区,1200,60平米,2室2厅
50,大营坡 中大国际135平米办公住家均可 整租3600/月,云岩-盐务街,中大国际广场,3600,135平米,3室2厅
51,花果园C区 精装全齐 两室一厅 温馨舒适 采光好 视野好,南明-花果园,花果园C区,2500,68平米,2室1厅
52,"美的精装两房,体验高端生活在从这里开始！家电齐全",观山湖-会展中心,美的林城时代南区,2500,67平米,2室2厅
53,购物中心对面 大3房精装修家电家具齐全直接可拎包入住！,金阳-金阳,金阳世纪城龙瑞苑,3000,130平米,3室2厅
54,新添寨 阳城美林 精装4房  可配家电,乌当-新添寨,阳晨美林,1800,104平米,3室2厅
55,花果园一期小区设施完好,南明-花果园,花果园一期,2500,65平米,2室1厅
56,花果园X区两房精装出租,南明-花果园,花果园X区,1800,68平米,2室1厅
57,会展城美的林城 2室1厅1卫 精装全齐1800每月 随时看房,观山湖-会展中心,美的林城时代南区,1800,64平米,2室1厅
58,美的林城时代 精装修2室2厅 3500出租 看房方便拎包入住,观山湖-会展中心,美的林城时代南区,3500,92平米,3室2厅
59,花果园R区错层式的精装温馨三房全齐拎包入住,南明-花果园,花果园R区北区,2600,110平米,3室2厅
0,房子中装修，家具家电齐全，小区环境优美，交通便利,金阳-金阳,阳光香榭花园,1800,123平米,3室2厅
1,花果园E区 正规豪华装修 让您一见倾心,南明-花果园,花果园E区,1400,17平米,2室1厅
2,"中建华府 F区 精装2房诚意出租,看房方便,家电可配",云岩-大营坡,中建华府,2000,70平米,2室2厅
3,急租花果园R 交通生活两便利,南明-花果园,花果园R区北区,1800,100平米,3室2厅
4,花果园B南区 豪装欧式全齐 拎包入住,南明-花果园,花果园B南区,4200,120平米,3室1厅
5,急租云岩区大营坡东安新苑 精装2室 家具齐全  可拎包入住！,云岩-北京路,东安新苑,2500,73平米,2室2厅
6,空房出租可配齐，空房价格3000每月，办公 居家非常适合。。,观山湖-会展中心,美的林城时代南区,3000,116平米,3室2厅
7,花果园K区 冬天还怕冷？？3房 温暖如春 拎包入住,南明-花果园,花果园K区,3000,90平米,3室2厅
8,花果园湿地公园单间带厨卫出租啦，手慢则无！家电家具全齐哦,南明-花果园,花果园A北区,800,30平米,1室0厅
